customer_code,register_date,total_price,group_code,segment_code,last_purchase_date,is_churn,item_total_price,discount
2,2016-09-13 00:00:00+00:00,1851.27,0,0,2018-06-28 00:00:00+00:00,0.0,1851.27,0
2,2016-12-08 00:00:00+00:00,1983.95,0,0,2018-06-28 00:00:00+00:00,0.0,1983.95,0
2,2017-02-03 00:00:00+00:00,2845.17,0,0,2018-06-28 00:00:00+00:00,0.0,2845.17,0
2,2017-04-06 00:00:00+00:00,3123.85,0,0,2018-06-28 00:00:00+00:00,0.0,3123.85,0
2,2017-09-11 00:00:00+00:00,2165.24,0,0,2018-06-28 00:00:00+00:00,0.0,2165.24,0
2,2017-12-05 00:00:00+00:00,1601.74,0,0,2018-06-28 00:00:00+00:00,0.0,1601.74,0
2,2018-02-21 00:00:00+00:00,2960.43,0,0,2018-06-28 00:00:00+00:00,0.0,2960.43,0
2,2018-06-28 00:00:00+00:00,1415.44,0,0,2018-06-28 00:00:00+00:00,0.0,1415.44,0
3,2008-02-28 00:00:00+00:00,5930.93,0,0,2018-05-08 00:00:00+00:00,0.0,6442.29,1
3,2008-02-29 00:00:00+00:00,6183.16,0,0,2018-05-08 00:00:00+00:00,0.0,6734.820000000001,1
3,2008-03-29 00:00:00+00:00,862.98,0,0,2018-05-08 00:00:00+00:00,0.0,966.54,1
3,2008-05-26 00:00:00+00:00,7016.76,0,0,2018-05-08 00:00:00+00:00,0.0,7558.96,1
3,2008-07-18 00:00:00+00:00,4984.85,0,0,2018-05-08 00:00:00+00:00,0.0,5292.719999999999,1
3,2008-07-21 00:00:00+00:00,4984.85,0,0,2018-05-08 00:00:00+00:00,0.0,5292.72,1
3,2008-09-12 00:00:00+00:00,1673.52,0,0,2018-05-08 00:00:00+00:00,0.0,1770.02,1
3,2008-10-20 00:00:00+00:00,2198.7,0,0,2018-05-08 00:00:00+00:00,0.0,2374.4500000000003,1
3,2009-01-30 00:00:00+00:00,3611.94,0,0,2018-05-08 00:00:00+00:00,0.0,3969.31,1
3,2009-05-27 00:00:00+00:00,1756.8,0,0,2018-05-08 00:00:00+00:00,0.0,1756.8,0
3,2009-06-30 00:00:00+00:00,2771.76,0,0,2018-05-08 00:00:00+00:00,0.0,2771.7599999999998,0
3,2009-07-03 00:00:00+00:00,1093.12,0,0,2018-05-08 00:00:00+00:00,0.0,1093.12,0
3,2009-09-30 00:00:00+00:00,3867.95,0,0,2018-05-08 00:00:00+00:00,0.0,3867.9500000000003,0
3,2010-03-30 00:00:00+00:00,7831.1,0,0,2018-05-08 00:00:00+00:00,0.0,7844.96,0
3,2010-06-26 00:00:00+00:00,8818.7,0,0,2018-05-08 00:00:00+00:00,0.0,8915.09,1
3,2010-07-14 00:00:00+00:00,745.36,0,0,2018-05-08 00:00:00+00:00,0.0,745.36,0
3,2010-09-10 00:00:00+00:00,3464.95,0,0,2018-05-08 00:00:00+00:00,0.0,3464.9500000000003,0
3,2010-09-14 00:00:00+00:00,3311.56,0,0,2018-05-08 00:00:00+00:00,0.0,3311.56,0
3,2010-09-24 00:00:00+00:00,5932.6,0,0,2018-05-08 00:00:00+00:00,0.0,6038.07,1
3,2010-12-08 00:00:00+00:00,4501.56,0,0,2018-05-08 00:00:00+00:00,0.0,4501.56,0
3,2011-02-22 00:00:00+00:00,13877.88,0,0,2018-05-08 00:00:00+00:00,0.0,13983.72,1
3,2011-04-18 00:00:00+00:00,7779.95,0,0,2018-05-08 00:00:00+00:00,0.0,8306.380000000001,1
3,2011-06-17 00:00:00+00:00,7579.04,0,0,2018-05-08 00:00:00+00:00,0.0,7722.6,1
3,2011-07-15 00:00:00+00:00,11287.38,0,0,2018-05-08 00:00:00+00:00,0.0,11462.560000000001,1
3,2011-11-24 00:00:00+00:00,7949.24,0,0,2018-05-08 00:00:00+00:00,0.0,7971.02,0
3,2011-11-28 00:00:00+00:00,5571.15,0,0,2018-05-08 00:00:00+00:00,0.0,5571.150000000001,0
3,2012-01-20 00:00:00+00:00,2219.04,0,0,2018-05-08 00:00:00+00:00,0.0,2219.04,0
3,2012-01-25 00:00:00+00:00,3136.0,0,0,2018-05-08 00:00:00+00:00,0.0,6272.0,1
3,2012-02-28 00:00:00+00:00,12061.67,0,0,2018-05-08 00:00:00+00:00,0.0,12237.56,1
3,2012-06-20 00:00:00+00:00,15922.94,0,0,2018-05-08 00:00:00+00:00,0.0,16251.49,1
3,2012-07-12 00:00:00+00:00,1040.26,0,0,2018-05-08 00:00:00+00:00,0.0,1144.29,1
3,2012-08-29 00:00:00+00:00,16958.6,0,0,2018-05-08 00:00:00+00:00,0.0,17754.18,1
3,2012-10-31 00:00:00+00:00,15988.36,0,0,2018-05-08 00:00:00+00:00,0.0,16501.05,1
3,2012-12-20 00:00:00+00:00,15226.07,0,0,2018-05-08 00:00:00+00:00,0.0,15479.449999999999,1
3,2013-01-08 00:00:00+00:00,1856.84,0,0,2018-05-08 00:00:00+00:00,0.0,2042.52,1
3,2013-02-25 00:00:00+00:00,4042.65,0,0,2018-05-08 00:00:00+00:00,0.0,4053.75,0
3,2013-03-05 00:00:00+00:00,920.82,0,0,2018-05-08 00:00:00+00:00,0.0,920.82,0
3,2013-03-11 00:00:00+00:00,325.35,0,0,2018-05-08 00:00:00+00:00,0.0,348.89,1
3,2013-05-29 00:00:00+00:00,15557.4,0,0,2018-05-08 00:00:00+00:00,0.0,15862.86,1
3,2013-08-09 00:00:00+00:00,803.61,0,0,2018-05-08 00:00:00+00:00,0.0,820.23,1
3,2013-08-29 00:00:00+00:00,4713.64,0,0,2018-05-08 00:00:00+00:00,0.0,4759.23,1
3,2013-09-16 00:00:00+00:00,1637.58,0,0,2018-05-08 00:00:00+00:00,0.0,1637.58,0
3,2013-11-01 00:00:00+00:00,562.36,0,0,2018-05-08 00:00:00+00:00,0.0,581.85,1
3,2013-11-13 00:00:00+00:00,1569.64,0,0,2018-05-08 00:00:00+00:00,0.0,1650.74,1
3,2014-02-04 00:00:00+00:00,696.24,0,0,2018-05-08 00:00:00+00:00,0.0,709.3,1
3,2014-03-06 00:00:00+00:00,5742.42,0,0,2018-05-08 00:00:00+00:00,0.0,5956.29,1
3,2014-03-10 00:00:00+00:00,1183.35,0,0,2018-05-08 00:00:00+00:00,0.0,1195.53,1
3,2014-05-30 00:00:00+00:00,6447.22,0,0,2018-05-08 00:00:00+00:00,0.0,6577.87,1
3,2014-07-24 00:00:00+00:00,4626.5,0,0,2018-05-08 00:00:00+00:00,0.0,4626.5,0
3,2014-11-17 00:00:00+00:00,12047.88,0,0,2018-05-08 00:00:00+00:00,0.0,12047.88,0
3,2014-11-27 00:00:00+00:00,6398.87,0,0,2018-05-08 00:00:00+00:00,0.0,6473.73,1
3,2015-01-30 00:00:00+00:00,7937.44,0,0,2018-05-08 00:00:00+00:00,0.0,7937.4400000000005,0
3,2015-03-31 00:00:00+00:00,3950.65,0,0,2018-05-08 00:00:00+00:00,0.0,3950.6499999999996,0
3,2015-07-07 00:00:00+00:00,15617.34,0,0,2018-05-08 00:00:00+00:00,0.0,15727.68,1
3,2015-12-18 00:00:00+00:00,6919.38,0,0,2018-05-08 00:00:00+00:00,0.0,6919.38,0
3,2016-03-24 00:00:00+00:00,5703.59,0,0,2018-05-08 00:00:00+00:00,0.0,5707.0,0
3,2016-06-30 00:00:00+00:00,5713.3,0,0,2018-05-08 00:00:00+00:00,0.0,5713.3,0
3,2016-11-29 00:00:00+00:00,5824.0,0,0,2018-05-08 00:00:00+00:00,0.0,5824.0,0
3,2017-05-31 00:00:00+00:00,4338.01,0,0,2018-05-08 00:00:00+00:00,0.0,4338.01,0
3,2017-08-16 00:00:00+00:00,13075.36,0,0,2018-05-08 00:00:00+00:00,0.0,13170.11,1
3,2017-12-23 00:00:00+00:00,5212.78,0,0,2018-05-08 00:00:00+00:00,0.0,5212.780000000001,0
3,2018-05-08 00:00:00+00:00,11266.04,0,0,2018-05-08 00:00:00+00:00,0.0,11266.04,0
4,2008-02-23 00:00:00+00:00,3024.9,0,0,2018-01-18 00:00:00+00:00,0.0,3191.07,1
4,2008-04-29 00:00:00+00:00,1533.6,0,0,2018-01-18 00:00:00+00:00,0.0,1629.43,1
4,2008-07-22 00:00:00+00:00,1668.21,0,0,2018-01-18 00:00:00+00:00,0.0,1780.78,1
4,2008-10-17 00:00:00+00:00,4411.18,0,0,2018-01-18 00:00:00+00:00,0.0,4678.639999999999,1
4,2008-10-24 00:00:00+00:00,800.68,0,0,2018-01-18 00:00:00+00:00,0.0,840.7099999999999,1
4,2009-03-06 00:00:00+00:00,859.68,0,0,2018-01-18 00:00:00+00:00,0.0,902.66,1
4,2009-07-22 00:00:00+00:00,2716.46,0,0,2018-01-18 00:00:00+00:00,0.0,2719.47,0
4,2009-10-23 00:00:00+00:00,1942.37,0,0,2018-01-18 00:00:00+00:00,0.0,1942.37,0
4,2010-06-23 00:00:00+00:00,3752.1,0,0,2018-01-18 00:00:00+00:00,0.0,3752.1,0
4,2010-06-24 00:00:00+00:00,1531.32,0,0,2018-01-18 00:00:00+00:00,0.0,1531.32,0
4,2010-06-25 00:00:00+00:00,5283.42,0,0,2018-01-18 00:00:00+00:00,0.0,5283.42,0
4,2011-01-26 00:00:00+00:00,6368.14,0,0,2018-01-18 00:00:00+00:00,0.0,6406.0199999999995,1
4,2011-03-14 00:00:00+00:00,1296.7,0,0,2018-01-18 00:00:00+00:00,0.0,1296.6999999999998,0
4,2011-04-08 00:00:00+00:00,3056.02,0,0,2018-01-18 00:00:00+00:00,0.0,3056.02,0
4,2011-06-20 00:00:00+00:00,804.37,0,0,2018-01-18 00:00:00+00:00,0.0,804.37,0
4,2011-08-19 00:00:00+00:00,1662.4,0,0,2018-01-18 00:00:00+00:00,0.0,1662.4,0
4,2011-09-13 00:00:00+00:00,3725.69,0,0,2018-01-18 00:00:00+00:00,0.0,3725.69,0
4,2011-10-28 00:00:00+00:00,967.5,0,0,2018-01-18 00:00:00+00:00,0.0,1935.0,1
4,2011-10-28 00:00:00+00:00,1011.5,0,0,2018-01-18 00:00:00+00:00,0.0,2036.2,1
4,2012-01-26 00:00:00+00:00,3894.04,0,0,2018-01-18 00:00:00+00:00,0.0,3894.04,0
4,2012-06-19 00:00:00+00:00,2449.25,0,0,2018-01-18 00:00:00+00:00,0.0,2449.25,0
4,2012-10-15 00:00:00+00:00,2241.64,0,0,2018-01-18 00:00:00+00:00,0.0,2241.64,0
4,2013-01-18 00:00:00+00:00,1122.36,0,0,2018-01-18 00:00:00+00:00,0.0,1122.3600000000001,0
4,2013-05-07 00:00:00+00:00,4733.3,0,0,2018-01-18 00:00:00+00:00,0.0,4733.3,0
4,2013-07-11 00:00:00+00:00,3824.95,0,0,2018-01-18 00:00:00+00:00,0.0,3824.95,0
4,2013-08-09 00:00:00+00:00,360.91,0,0,2018-01-18 00:00:00+00:00,0.0,360.90999999999997,0
4,2013-10-10 00:00:00+00:00,862.8,0,0,2018-01-18 00:00:00+00:00,0.0,1725.6,1
4,2013-10-10 00:00:00+00:00,3360.44,0,0,2018-01-18 00:00:00+00:00,0.0,3366.64,0
4,2014-03-05 00:00:00+00:00,2778.2,0,0,2018-01-18 00:00:00+00:00,0.0,2778.2,0
4,2014-07-19 00:00:00+00:00,2370.73,0,0,2018-01-18 00:00:00+00:00,0.0,2370.73,0
4,2014-09-15 00:00:00+00:00,4930.25,0,0,2018-01-18 00:00:00+00:00,0.0,4930.25,0
4,2015-08-17 00:00:00+00:00,5062.91,0,0,2018-01-18 00:00:00+00:00,0.0,5074.82,0
4,2015-11-23 00:00:00+00:00,6543.09,0,0,2018-01-18 00:00:00+00:00,0.0,7035.469999999999,1
4,2016-03-15 00:00:00+00:00,1030.7,0,0,2018-01-18 00:00:00+00:00,0.0,1030.7,0
4,2016-03-15 00:00:00+00:00,2453.21,0,0,2018-01-18 00:00:00+00:00,0.0,2453.21,0
4,2016-10-13 00:00:00+00:00,1640.1,0,0,2018-01-18 00:00:00+00:00,0.0,1640.1,0
4,2017-04-24 00:00:00+00:00,1280.58,0,0,2018-01-18 00:00:00+00:00,0.0,1285.79,0
4,2018-01-18 00:00:00+00:00,2548.56,0,0,2018-01-18 00:00:00+00:00,0.0,2548.56,0
5,2008-01-10 00:00:00+00:00,1753.95,0,0,2018-05-29 00:00:00+00:00,0.0,2193.13,1
5,2008-01-14 00:00:00+00:00,10.36,0,0,2018-05-29 00:00:00+00:00,0.0,10.36,0
5,2008-04-14 00:00:00+00:00,1770.43,0,0,2018-05-29 00:00:00+00:00,0.0,2220.47,1
5,2008-06-16 00:00:00+00:00,1872.3,0,0,2018-05-29 00:00:00+00:00,0.0,2350.11,1
5,2008-08-08 00:00:00+00:00,250.3,0,0,2018-05-29 00:00:00+00:00,0.0,250.3,0
5,2008-09-17 00:00:00+00:00,3328.58,0,0,2018-05-29 00:00:00+00:00,0.0,4170.0199999999995,1
5,2008-11-13 00:00:00+00:00,1439.61,0,0,2018-05-29 00:00:00+00:00,0.0,1804.03,1
5,2009-01-28 00:00:00+00:00,1346.09,0,0,2018-05-29 00:00:00+00:00,0.0,1681.01,1
5,2009-05-22 00:00:00+00:00,2620.33,0,0,2018-05-29 00:00:00+00:00,0.0,3094.58,1
5,2009-06-26 00:00:00+00:00,1085.56,0,0,2018-05-29 00:00:00+00:00,0.0,1288.06,1
5,2009-07-15 00:00:00+00:00,1756.6,0,0,2018-05-29 00:00:00+00:00,0.0,2060.0299999999997,1
5,2010-01-12 00:00:00+00:00,2347.61,0,0,2018-05-29 00:00:00+00:00,0.0,2734.04,1
5,2010-03-25 00:00:00+00:00,3173.08,0,0,2018-05-29 00:00:00+00:00,0.0,3667.9,1
5,2010-05-19 00:00:00+00:00,1221.89,0,0,2018-05-29 00:00:00+00:00,0.0,1427.4199999999998,1
5,2010-06-30 00:00:00+00:00,1304.1,0,0,2018-05-29 00:00:00+00:00,0.0,1518.75,1
5,2010-07-23 00:00:00+00:00,1620.09,0,0,2018-05-29 00:00:00+00:00,0.0,1897.8400000000001,1
5,2010-09-23 00:00:00+00:00,1660.64,0,0,2018-05-29 00:00:00+00:00,0.0,1938.6,1
5,2010-11-06 00:00:00+00:00,3167.4,0,0,2018-05-29 00:00:00+00:00,0.0,3701.8199999999997,1
5,2011-02-17 00:00:00+00:00,3033.15,0,0,2018-05-29 00:00:00+00:00,0.0,3536.1800000000003,1
5,2011-04-13 00:00:00+00:00,1672.0,0,0,2018-05-29 00:00:00+00:00,0.0,1958.46,1
5,2011-06-15 00:00:00+00:00,2272.53,0,0,2018-05-29 00:00:00+00:00,0.0,2655.94,1
5,2011-08-22 00:00:00+00:00,1882.32,0,0,2018-05-29 00:00:00+00:00,0.0,2211.86,1
5,2011-08-24 00:00:00+00:00,2064.55,0,0,2018-05-29 00:00:00+00:00,0.0,2411.25,1
5,2011-10-20 00:00:00+00:00,2062.0,0,0,2018-05-29 00:00:00+00:00,0.0,2401.41,1
5,2011-10-20 00:00:00+00:00,3214.8,0,0,2018-05-29 00:00:00+00:00,0.0,3751.21,1
5,2011-10-20 00:00:00+00:00,5276.8,0,0,2018-05-29 00:00:00+00:00,0.0,6152.610000000001,1
5,2011-12-06 00:00:00+00:00,828.3,0,0,2018-05-29 00:00:00+00:00,0.0,968.27,1
5,2012-01-31 00:00:00+00:00,2120.9,0,0,2018-05-29 00:00:00+00:00,0.0,2474.99,1
5,2012-02-06 00:00:00+00:00,2384.53,0,0,2018-05-29 00:00:00+00:00,0.0,2781.92,1
5,2012-04-19 00:00:00+00:00,1507.06,0,0,2018-05-29 00:00:00+00:00,0.0,1765.18,1
5,2012-07-10 00:00:00+00:00,804.64,0,0,2018-05-29 00:00:00+00:00,0.0,937.0899999999999,1
5,2012-07-13 00:00:00+00:00,1012.5,0,0,2018-05-29 00:00:00+00:00,0.0,1179.16,1
5,2012-08-22 00:00:00+00:00,817.86,0,0,2018-05-29 00:00:00+00:00,0.0,952.49,1
5,2012-12-19 00:00:00+00:00,3452.44,0,0,2018-05-29 00:00:00+00:00,0.0,4040.58,1
5,2013-03-06 00:00:00+00:00,2027.03,0,0,2018-05-29 00:00:00+00:00,0.0,2374.33,1
5,2013-03-06 00:00:00+00:00,2729.47,0,0,2018-05-29 00:00:00+00:00,0.0,3200.48,1
5,2013-07-19 00:00:00+00:00,2582.87,0,0,2018-05-29 00:00:00+00:00,0.0,3019.09,1
5,2013-09-05 00:00:00+00:00,1747.38,0,0,2018-05-29 00:00:00+00:00,0.0,2058.74,1
5,2013-10-17 00:00:00+00:00,902.4,0,0,2018-05-29 00:00:00+00:00,0.0,1050.9299999999998,1
5,2013-10-17 00:00:00+00:00,1037.34,0,0,2018-05-29 00:00:00+00:00,0.0,1208.09,1
5,2013-11-26 00:00:00+00:00,1056.0,0,0,2018-05-29 00:00:00+00:00,0.0,1235.71,1
5,2014-01-29 00:00:00+00:00,2609.07,0,0,2018-05-29 00:00:00+00:00,0.0,3043.67,1
5,2014-04-10 00:00:00+00:00,2867.32,0,0,2018-05-29 00:00:00+00:00,0.0,3344.82,1
5,2014-06-27 00:00:00+00:00,2805.57,0,0,2018-05-29 00:00:00+00:00,0.0,3226.35,1
5,2014-08-27 00:00:00+00:00,2292.01,0,0,2018-05-29 00:00:00+00:00,0.0,2615.22,1
5,2014-11-24 00:00:00+00:00,4423.34,0,0,2018-05-29 00:00:00+00:00,0.0,5128.27,1
